iso,year,gdp_pc_ppp,population,reserves_oil,reserves_gas,reserves_coal,coc,hdi,emissions_total,log_gdp_pc_ppp
ITA,1965,13501.9889624394,52112350.0,0.001817117224170086,1.7561931721054884,0.00031855025226541994,0.41,0.599,,9.510592284125508
ITA,1966,14199.2537186079,52519000.0,0.001817117224170086,1.7561931721054884,0.00031855025226541994,0.41,0.599,,9.560944687180676
ITA,1967,15108.8121339649,52900500.0,0.001817117224170086,1.7561931721054884,0.00031855025226541994,0.41,0.599,,9.623033437614282
ITA,1968,15996.2425069774,53235750.0,0.001817117224170086,1.7561931721054884,0.00031855025226541994,0.41,0.599,,9.680109130327997
ITA,1969,16875.9045965818,53537950.0,0.001817117224170086,1.7561931721054884,0.00031855025226541994,0.41,0.599,,9.733642120027362
ITA,1970,17671.3369729028,53821850.0,0.001817117224170086,1.7561931721054884,0.00031855025226541994,0.41,0.599,399445318.22434473,9.779699225886768
ITA,1971,17908.8893006012,54073490.0,0.001817117224170086,1.7561931721054884,0.00031855025226541994,0.41,0.599,415506441.72698855,9.793052477531555
ITA,1972,18464.6898354653,54381345.0,0.001817117224170086,1.7561931721054884,0.00031855025226541994,0.41,0.599,432621896.68465066,9.82361552971614
ITA,1973,19646.7634451817,54751406.0,0.001817117224170086,1.7561931721054884,0.00031855025226541994,0.41,0.599,457350850.72559226,9.885667893562328
ITA,1974,20592.168424796,55110868.0,0.001817117224170086,1.7561931721054884,0.00031855025226541994,0.41,0.599,460771116.9004446,9.932666108939793
ITA,1975,20041.7018890998,55441001.0,0.001817117224170086,1.7561931721054884,0.00031855025226541994,0.41,0.599,441459599.6753653,9.90557047619869
ITA,1976,21362.9149586145,55718260.0,0.001817117224170086,1.7561931721054884,0.00031855025226541994,0.41,0.599,471567297.7423124,9.969411751863136
ITA,1977,21817.0536719264,55955411.0,0.001817117224170086,1.7561931721054884,0.00031855025226541994,0.41,0.599,462926693.9335064,9.990447221485546
ITA,1978,22443.843746326802,56155143.0,0.001817117224170086,1.7561931721054884,0.00031855025226541994,0.41,0.599,472610291.19891006,10.018771634911447
ITA,1979,23712.6445098233,56317749.0,0.001817117224170086,1.7561931721054884,0.00031855025226541994,0.41,0.599,489756029.8373289,10.073763708471333
ITA,1980,24475.5206225534,56433883.0,0.001817117224170086,1.7561931721054884,0.00031855025226541994,0.41,0.599,491058605.6624756,10.105428738778333
ITA,1981,24652.535522187,56501675.0,0.001800867726314984,1.7540860514312187,0.00031855025226541994,0.41,0.599,479383633.4226786,10.112635035121661
ITA,1982,24736.1630745134,56543548.0,0.0017573575234906458,1.8279065190603179,0.00031855025226541994,0.41,0.599,469517924.1344482,10.116021543963793
ITA,1983,25016.2979375331,56564074.0,0.00197595844532149,2.162654974250971,0.00031855025226541994,0.41,0.599,461959227.4822065,10.127282808945756
ITA,1984,25817.5156838912,56576718.0,0.0022480988334777166,2.1721817090910083,0.00031855025226541994,0.41,0.599,471302809.39148086,10.158808443036076
ITA,1985,26532.242994171,56593071.0,0.0022474492281537033,2.1815612020771944,0.00031855025226541994,0.41,0.599,471175528.794898,10.186115989135507
ITA,1986,27289.570559109703,56596155.0,0.0020787772545230836,2.5016540434593124,0.00031855025226541994,0.41,0.599,472576977.1149215,10.21425987737885
ITA,1987,28157.7692239834,56601931.0,0.002027303213499366,4.002238015519294,0.00031855025226541994,0.41,0.599,494064188.98479486,10.245578589235759
ITA,1988,29324.639030741,56629288.0,0.0020747534763334947,5.100388336155665,0.00031855025226541994,0.41,0.599,500408787.6051769,10.286183364178772
ITA,1989,30295.537359665897,56671781.0,0.002073197807922971,5.11655054567634,0.00031855025226541994,0.41,0.599,518279852.8304832,10.318755698791211
ITA,1990,30871.2858041854,56719240.0,0.0020381150567892374,5.8376724088686665,0.00031855025226541994,0.41,0.599,520828022.48876905,10.337581768853763
ITA,1991,31324.530493240298,56758521.0,0.0019425868196363838,5.799208249277672,0.00031855025226541994,0.41,0.609,519051166.08301836,10.35215679140742
ITA,1992,31564.4161304569,56797087.0,0.001937488828977662,5.6686360693110895,0.00031855025226541994,0.41,0.62,513871379.0716751,10.359785693258777
ITA,1993,31276.106214385298,56831821.0,0.0020896753592256644,6.475335935478823,0.00031855025226541994,0.41,0.631,506078337.2676581,10.350609705273467
ITA,1994,31942.3546712121,56843400.0,0.001735501138749254,5.312818585798878,0.00031855025226541994,0.41,0.647,500544229.6774864,10.371688140755264
ITA,1995,32863.956232295,56844303.0,0.0017354735694512667,6.575535986429458,0.00031855025226541994,0.41,0.6559999999999999,527030473.06971604,10.400131780944749
ITA,1996,33270.919925982795,56860281.0,0.0017349858934108918,6.573688230629743,0.00031855025226541994,0.41,0.665,525878104.1030965,10.412439018945342
ITA,1997,33861.928319162005,56890372.0,0.0019132459408004567,5.229290833253823,0.00031855025226541994,0.41,0.6779999999999999,529314332.66359365,10.430046603834068
ITA,1998,34465.1191017075,56906744.0,0.002037453822901986,5.227786372736419,0.00031855025226541994,0.52,0.6859999999999999,541562861.846566,10.447703051043
ITA,1999,35019.5369777998,56916317.0,0.0017368057516391636,4.015952219817738,0.00031855025226541994,0.52,0.6940000000000001,549866606.7784647,10.463661384101945
ITA,2000,36329.248936880496,56942108.0,0.0017360190937735901,4.014133259695972,0.00031855025226541994,0.73,0.7,552861656.3169754,10.500378451642908
ITA,2001,37017.3699581292,56974100.0,0.0017350442872764626,4.011879250396233,0.00031855025226541994,0.73,0.7120000000000001,549835753.4369887,10.519142539793092
ITA,2002,37056.14917483,57059007.0,0.001732462444145197,4.0059093492461235,0.00031855025226541994,0.55,0.722,559247712.5262066,10.520189586583836
ITA,2003,36942.9393820643,57313203.0,0.0017246038493257138,3.952569183753349,0.00031855025226541994,0.51,0.733,577560920.0060576,10.5171298223814
ITA,2004,37227.1479400919,57685327.0,0.0017134785508104349,3.9270714370744573,0.00031855025226541994,0.38,0.741,586271606.4417988,10.52479355743467
ITA,2005,37347.6359290146,57969484.0,0.0017050793571146165,3.90782157039728,0.00031855025226541994,0.41,0.748,586808790.7313397,10.528024893484508
ITA,2006,37902.307092642404,58143979.0,0.001699962269713018,3.8960938672600993,0.00031855025226541994,0.48,0.757,576949457.5889912,10.542767262374614
ITA,2007,38272.204096463196,58438310.0,0.0016323630902972432,2.8104413012628187,0.00031855025226541994,0.34,0.765,570214561.3344519,10.552479170084107
ITA,2008,37653.7480014558,58826731.0,0.0010986237881468962,1.6005200084974975,0.00031855025226541994,0.27,0.7709999999999999,554644052.825513,10.536187776784857
ITA,2009,35503.1510279269,59095365.0,0.0010936296959248575,1.5932444109618413,0.00031710219574750066,0.2,0.774,502034321.46591455,10.477376732874506
ITA,2010,36000.5201179254,59277417.0,0.001136343955142366,1.1780072805803936,0.00031612831578002127,0.29,0.778,512768370.6642923,10.49128866505403
ITA,2011,36192.8663751007,59379449.0,0.0012756742057573032,1.0705928914901182,0.000315585110936277,0.31,0.787,501469085.5042039,10.496617316933396
ITA,2012,35019.4718880864,59539717.0,0.001396955678613002,1.1086122696888197,0.0003147356242892455,0.18,0.787,481308549.9062367,10.463659525431629
ITA,2013,33978.551774946,60233948.0,0.0013759190915984619,1.0351902153250854,0.0003111081146465777,0.08,0.785,448344194.56842005,10.433484774392594
ITA,2014,33666.6919106164,60789140.0,0.0014659389382760343,0.9777562768612947,0.0003082667397498961,0.01,0.7859999999999999,428542567.57824713,10.424264256975295
ITA,2015,33961.4361902228,60730582.0,0.0014255128997737313,0.9255443657694571,0.00030856397852403256,0.06,0.784,438922057.1293674,10.432980930173663
ITA,2016,34454.5139247246,60627498.0,0.0015189590457504129,0.8860165992665571,0.0003090886250987959,0.12,0.785,434682185.23036367,10.44739529615224
ITA,2017,35098.3704710631,60536709.0,0.0014621138125650904,0.811567870331372,0.0001651890260502929,0.21,0.785,431522703.56783307,10.46590998305043
ITA,2018,35431.856549075295,60421760.0,0.0012835253949253509,0.6308060672181677,0.00031014108162357405,0.25,0.7909999999999999,425660965.30882615,10.475366596968605
ITA,2019,35431.856549075295,59729081.0,0.0014224908099593743,0.7481097926150915,0.00031373779214851814,0.26,0.7929999999999999,415927148.14304286,10.475366596968605
ITA,2020,35431.856549075295,59554023.0,0.001382692612188827,0.814023287729865,0.00031373779214851814,0.54,0.7929999999999999,,10.475366596968605
JPN,1960,8607.65708226452,93216000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,,9.060407444510524
JPN,1961,9396.221214423791,94055000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,,9.148062888969497
JPN,1962,10138.3970143548,94933000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,,9.224085179279015
JPN,1963,10886.1641110155,95900000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,,9.295247914299905
JPN,1964,12031.295048258999,96903000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,,9.395266454734063
JPN,1965,12595.389369780902,97952000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,,9.441086102940139
JPN,1966,13808.6979425485,98851000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,,9.533053958290612
JPN,1967,15196.6101831472,99879000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,,9.628827667696356
JPN,1968,17097.275294916002,101011000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,,9.746674390316272
JPN,1969,18837.1772607829,102219000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,,9.843587709982828
JPN,1970,18699.7429578149,103403000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,997507551.10451,9.836265057176812
JPN,1971,19328.009038311102,105697000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,1010656502.3429344,9.869310568362282
JPN,1972,20662.7046487845,107188000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,1054074537.0522213,9.936085646437618
JPN,1973,22138.431397803397,108707000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,1168876637.3878305,10.005070354511663
JPN,1974,21453.706536596103,110162000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,1166387112.319951,9.97365270833706
JPN,1975,21765.669161211597,111573000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,1106572873.3934991,9.988089198343172
JPN,1976,22464.0862125594,112775000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,1141243213.0583096,10.019673144627976
JPN,1977,23225.435710731497,113872000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,1169256721.1038654,10.053003323925074
JPN,1978,24229.622944362796,114913000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,1163163156.3301976,10.095331252169176
JPN,1979,25343.9836795842,115890000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,1190965459.9142818,10.140296650658145
JPN,1980,25854.575024796202,116807000.0,7.486123429651983e-05,0.14545429640346896,0.003055683921195037,1.19,0.691,1162489986.0427222,10.160242847827945
JPN,1981,26744.5561182362,117661000.0,7.026417838499462e-05,0.12033214064133399,0.003055683921195037,1.19,0.691,1134978736.9662056,10.194086222014617
JPN,1982,27443.6096477114,118480000.0,9.393255994308998e-05,0.19120054017555707,0.003055683921195037,1.19,0.691,1090740870.449001,10.21988862011654
JPN,1983,28217.4982124423,119307000.0,7.995552675312285e-05,0.1708876763308104,0.003055683921195037,1.19,0.691,1092294725.0486221,10.247697568480522
JPN,1984,29301.365849731603,120083000.0,7.679087710991842e-05,0.2122292081310427,0.003055683921195037,1.19,0.691,1165133636.9666574,10.28538940995046
JPN,1985,30646.8786159967,120837000.0,7.368027807414814e-05,0.16872395044564162,0.003055683921195037,1.19,0.691,1138201849.146304,10.330286096569761
JPN,1986,31473.9984330877,121482000.0,8.114147910537628e-05,0.25640407632406453,0.003055683921195037,1.19,0.691,1134551806.3131142,10.35691703737647
JPN,1987,32801.2061871499,122069000.0,7.423908878436038e-05,0.2528513545617643,0.003055683921195037,1.19,0.691,1136532990.2988892,10.39822056769456
JPN,1988,34877.655228317,122578000.0,7.36584374007727e-05,0.2379407724061414,0.003055683921195037,1.19,0.691,1209656376.4262743,10.459601651804483
JPN,1989,36422.6070094636,123069000.0,7.040621448851838e-05,0.3244252248738512,0.003055683921195037,1.19,0.691,1241751176.9213955,10.50294493252819
JPN,1990,38074.463537255404,123478000.0,7.83079241669101e-05,0.2559285767505142,0.003055683921195037,1.19,0.691,1308150144.8652985,10.54729908803194
JPN,1991,39253.6418414262,123964000.0,8.082376734880968e-05,0.25675263140911875,0.003055683921195037,1.19,0.6970000000000001,1322972208.764308,10.577799504675042
JPN,1992,39488.393434534,124425000.0,7.635108781389017e-05,0.22029867309624268,0.003055683921195037,1.19,0.7020000000000001,1334130259.2643538,10.583762070610229
JPN,1993,39187.0345375063,124829000.0,7.622752641821204e-05,0.21958569242724046,0.003055683921195037,1.19,0.715,1332151230.8869,10.576101219473955
JPN,1994,39441.5867622434,125178000.0,6.88935963677659e-05,0.23661803831344166,0.003055683921195037,1.19,0.728,1381559489.7783682,10.582576040215677
JPN,1995,40368.7122822973,125472000.0,6.25055606114494e-05,0.21778334608518238,0.003055683921195037,1.19,0.735,1410529502.212991,10.605810315451127
JPN,1996,41514.8977946717,125757000.0,6.178741040585601e-05,0.2157135936766939,0.003055683921195037,1.19,0.74,1414507659.773262,10.633807624803945
JPN,1997,41861.7534385831,126057000.0,6.357509934752898e-05,0.23631590153660642,0.003055683921195037,1.19,0.745,1396410528.5151033,10.642127883287616
JPN,1998,41277.0667588089,126400000.0,7.570650854849986e-05,0.3104990886075949,0.003055683921195037,1.1,0.741,1335131538.087647,10.628062340431365
JPN,1999,41097.959603972995,126631000.0,7.556840489714511e-05,0.3085909769329785,0.003055683921195037,1.1,0.747,1368480391.5344038,10.623713754579798
JPN,2000,42169.7332837779,126843000.0,7.342158985713614e-05,0.3156654699116231,0.003055683921195037,1.27,0.754,1384832725.1218069,10.649458021934688
JPN,2001,42239.1849263728,127149000.0,7.324489160157548e-05,0.3149057814060669,0.003055683921195037,1.27,0.759,1370095359.9453993,10.651103621943324
JPN,2002,42190.804872797795,127445000.0,7.307477517555589e-05,0.31417439052140145,0.003055683921195037,0.97,0.764,1403369252.863073,10.649957582272224
JPN,2003,42744.0112849926,127718000.0,7.282272412327518e-05,0.3103988474608121,0.003055683921195037,1.21,0.768,1413498357.1447394,10.662984377651062
JPN,2004,43671.6799739036,127761000.0,7.279821447528164e-05,0.31029437778351765,0.003055683921195037,1.22,0.774,1405984438.7480063,10.684455115487857
JPN,2005,44393.6263842134,127773000.0,7.279137751775772e-05,0.3102652360044767,0.003055683921195037,1.22,0.779,1414525347.413691,10.700851188210939
JPN,2006,44995.4944919183,127854000.0,7.274526162323007e-05,0.31006867207909017,0.003055683921195037,1.33,0.785,1398291172.582337,10.71431764133806
JPN,2007,45687.2738147645,128001000.0,7.266171888951225e-05,0.30971258037046584,0.003055683921195037,1.24,0.7879999999999999,1444787895.091994,10.72957506577705
JPN,2008,45165.7879187717,128063000.0,5.476786055147608e-05,0.1631837330064109,0.003055683921195037,1.34,0.792,1378881340.1556673,10.718095174771568
JPN,2009,42724.7603699577,128047000.0,5.477470402120848e-05,0.16320412348590752,0.003013022562028005,1.38,0.7959999999999999,1318486747.1585238,10.662533899307038
JPN,2010,44507.6763859172,128070000.0,5.476486707116172e-05,0.1631748137737175,0.003012481455454048,1.56,0.802,1386111127.4687762,10.70341695633171
JPN,2011,44538.7261906952,127833000.0,5.4866400114240317e-05,0.16347733683790572,0.003018066539938826,1.56,0.813,1441233170.1460476,10.704114341181361
JPN,2012,45276.8743354249,127629000.0,5.495409762517674e-05,0.1637386362033707,0.0030228905656238003,1.63,0.823,1489713143.6883733,10.720551680799726
JPN,2013,46249.2095886537,127445000.0,5.503343815609621e-05,0.16397503550551218,0.0030272548942681153,1.66,0.83,1511343492.7925715,10.74179965281948
JPN,2014,46484.1552668954,127276000.0,5.510651282098496e-05,0.16419276532889154,0.003031274552940067,1.69,0.838,1474188643.575386,10.74686678655953
JPN,2015,47102.5808781405,127141000.0,5.516502564714515e-05,0.16436710738471458,0.0030344932004624787,1.57,0.8390000000000001,1436405835.8795595,10.760083074217514
JPN,2016,47444.1435613537,126994511.0,5.522865886545035e-05,0.16455670591936056,0.0030379935082391076,1.52,0.846,1430914277.621066,10.767308373056267
JPN,2017,48438.8345811626,126785797.0,5.531957594432823e-05,0.1648275981575444,0.002681688391326672,1.53,0.848,1421532469.294854,10.788057138359493
JPN,2018,48919.798941967005,126529100.0,5.5431806009871894e-05,0.16516199356511665,0.0030491681360256258,1.43,0.85,1378232730.8702295,10.797937479857401
JPN,2019,48919.798941967005,126264931.0,5.554777934186399e-05,0.1655075422327677,0.0030555475455017675,1.47,0.851,1353863671.9651818,10.797937479857401
JPN,2020,48919.798941967005,125836021.0,5.573711303064552e-05,0.16607167195790462,0.0030555475455017675,1.5,0.851,,10.797937479857401
KAZ,1960,5890.27604343,9934564.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,,8.68105814200414
KAZ,1961,5890.27604343,10349422.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,,8.68105814200414
KAZ,1962,5890.27604343,10756931.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,,8.68105814200414
KAZ,1963,5890.27604343,11147860.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,,8.68105814200414
KAZ,1964,5890.27604343,11511856.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,,8.68105814200414
KAZ,1965,5890.27604343,11841926.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,,8.68105814200414
KAZ,1966,5890.27604343,12132560.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,,8.68105814200414
KAZ,1967,5890.27604343,12385706.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,,8.68105814200414
KAZ,1968,5890.27604343,12611432.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,,8.68105814200414
KAZ,1969,5890.27604343,12824614.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,,8.68105814200414
KAZ,1970,5890.27604343,13036140.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,262815100.3331458,8.68105814200414
KAZ,1971,5890.27604343,13250211.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,263168307.58209637,8.68105814200414
KAZ,1972,5890.27604343,13463985.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,274858472.6201378,8.68105814200414
KAZ,1973,5890.27604343,13673014.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,287264109.3804877,8.68105814200414
KAZ,1974,5890.27604343,13869975.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,296772373.93389976,8.68105814200414
KAZ,1975,5890.27604343,14050227.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,313131813.02889955,8.68105814200414
KAZ,1976,5890.27604343,14212145.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,311509382.54276603,8.68105814200414
KAZ,1977,5890.27604343,14359629.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,313365176.4150515,8.68105814200414
KAZ,1978,5890.27604343,14499957.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,333248211.33398575,8.68105814200414
KAZ,1979,5890.27604343,14643133.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,336215694.66834474,8.68105814200414
KAZ,1980,5890.27604343,14796175.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,346920887.27805716,8.68105814200414
KAZ,1981,5890.27604343,14958897.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,334637267.86819273,8.68105814200414
KAZ,1982,5890.27604343,15128090.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,322024838.91485786,8.68105814200414
KAZ,1983,5890.27604343,15303316.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,313131622.81258285,8.68105814200414
KAZ,1984,5890.27604343,15483411.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,309481144.51893723,8.68105814200414
KAZ,1985,5890.27604343,15665594.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,299513573.36598283,8.68105814200414
KAZ,1986,5890.27604343,15852524.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,294667070.673006,8.68105814200414
KAZ,1987,5890.27604343,16039253.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,305375376.364789,8.68105814200414
KAZ,1988,5890.27604343,16205998.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,313115075.87923497,8.68105814200414
KAZ,1989,5890.27604343,16249500.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,312793077.796932,8.68105814200414
KAZ,1990,5890.27604343,16348000.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.613,356010943.23920566,8.68105814200414
KAZ,1991,5209.68159952491,16451711.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.619,361720531.6779928,8.558274019544967
KAZ,1992,4936.9912513304,16439095.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.627,365315743.0786717,8.504511366195393
KAZ,1993,4512.62020400203,16380672.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.63,319051474.7683115,8.414633240292341
KAZ,1994,4001.66928058981,16145766.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.633,284109037.87191945,8.294466873195645
KAZ,1995,3738.4694732997204,15816243.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.642,247207528.07429075,8.226431574912375
KAZ,1996,3814.4993269540705,15578227.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.6509999999999999,218155892.51775423,8.246564697086193
KAZ,1997,3941.1248478657794,15334405.0,0.056163617132328446,120.03021962704128,1.3237972773931164,-1.13,0.66,191344531.60409832,8.279221455928392
KAZ,1998,3933.5577676300604,15071640.0,0.05714279609731011,122.12287448479397,1.3237972773931164,-1.02,0.669,189427318.64938128,8.277299579724776
KAZ,1999,4078.42679261378,14928374.0,0.05769118936677651,123.29487457910686,1.3237972773931164,-1.02,0.6779999999999999,174770606.95119527,8.313466602993609
KAZ,2000,4491.591823330639,14883626.0,0.05786463939446361,123.66556375442381,1.3237972773931164,-1.12,0.6920000000000001,180147191.040282,8.409962444260945
KAZ,2001,5106.634167010349,14858335.0,0.05796313324286085,123.87606013728995,1.3237972773931164,-1.12,0.711,178322969.81410807,8.538295790443756
KAZ,2002,5606.852997320219,14858948.0,0.057960741996813156,123.87094967961393,1.3237972773931164,-1.11,0.73,194426562.5562674,8.631744878073583
KAZ,2003,6107.7092592063,14909019.0,0.09597466503666165,123.45493690765302,1.3237972773931164,-1.03,0.75,214826788.5642702,8.717307065206638
KAZ,2004,6647.69212950055,15012984.0,0.09531003993278246,122.600010764016,1.3237972773931164,-1.1,0.769,231032962.52985436,8.802025025219333
KAZ,2005,7227.982948989191,15147029.0,0.09446658513364069,121.51505090536237,1.3237972773931164,-1.01,0.789,244636440.24136832,8.885715292687365
KAZ,2006,7917.195342356891,15308085.0,0.09347270442711968,120.2365939305929,1.3237972773931164,-0.99,0.795,269747268.94914585,8.976792298652173
KAZ,2007,8523.76620458622,15484192.0,0.30803202486557996,182.87554171376846,1.3237972773931164,-0.99,0.7929999999999999,283679531.89812183,9.050613564943038
KAZ,2008,8698.42365362226,15776938.0,0.3023163946747724,179.48222906117778,1.3237972773931164,-0.98,0.79,327582031.9716077,9.070897098987102
KAZ,2009,8573.70829393744,16092822.0,0.29638226379235505,149.56531551768856,1.2843187167545878,-0.93,0.7859999999999999,301352214.719416,9.05645562441184
KAZ,2010,9070.48825285747,16321872.0,0.292223037600553,147.46641806773147,1.2662954653730896,-1.0,0.7809999999999999,321255223.4144741,9.112781373287376
KAZ,2011,9603.24465538973,16557202.0,0.28806962765613503,145.37045570863967,1.1479010173337258,-0.99,0.7909999999999999,341063834.78738433,9.169856305288315
KAZ,2012,9923.42220839838,16792090.0,0.2840401055001143,143.3370116525102,1.68082993540411,-0.92,0.8009999999999999,338501270.64175767,9.202653121472084
KAZ,2013,10368.499299479101,17035551.0,0.2799807893015855,141.28853243431925,1.6568086086560982,-0.93,0.802,356167846.19181865,9.246527575175477
KAZ,2014,10646.0344648696,17288285.0,0.2758878058273226,139.22306347911316,1.632588053123835,-0.83,0.8059999999999999,343739679.8539032,9.272942751081361
KAZ,2015,10617.4746550491,17542806.0,0.2718850687380009,137.20313614595065,1.6089015377585547,-0.85,0.8059999999999999,357687389.62806267,9.270256475092427
KAZ,2016,10582.7008718461,17794055.0,0.26804609827087833,135.26585143184056,1.5861841244168347,-0.82,0.809,367176866.7990181,9.266975953726494
KAZ,2017,10867.7387377836,18037776.0,0.26442434007204735,133.43817996187553,1.564752081963985,-0.82,0.8170000000000001,376504149.1586262,9.293553930671674
KAZ,2018,11165.5443580599,18276452.0,0.26097116744362714,131.69558292824013,1.5443176580443514,-0.5,0.8220000000000001,375452224.0937025,9.32058791884569
KAZ,2019,11165.5443580599,18513673.0,0.25762726905500677,130.00812966719243,1.5245298731375454,-0.31,0.83,371280917.01657885,9.32058791884569
KAZ,2020,11165.5443580599,18754440.0,0.25431988452693943,128.33910263382964,1.5245298731375454,-0.39,0.83,,9.32058791884569
KOR,1960,944.292448347173,25012374.0,0.0,0.0,0.007437912177563059,0.38,0.6759999999999999,,6.850435915146263
KOR,1961,979.7731906350999,25765673.0,0.0,0.0,0.007437912177563059,0.38,0.6759999999999999,,6.887321106751232
KOR,1962,988.708897319269,26513030.0,0.0,0.0,0.007437912177563059,0.38,0.6759999999999999,,6.896399947870656
KOR,1963,1049.92528857158,27261747.0,0.0,0.0,0.007437912177563059,0.38,0.6759999999999999,,6.956474286878669
KOR,1964,1119.57476204333,27984155.0,0.0,0.0,0.007437912177563059,0.38,0.6759999999999999,,7.020704215446648
KOR,1965,1169.8796320986698,28704674.0,0.0,0.0,0.007437912177563059,0.38,0.6759999999999999,,7.064656143951296
KOR,1966,1277.54258864521,29435571.0,0.0,0.0,0.007437912177563059,0.38,0.6759999999999999,,7.1526936590135355
KOR,1967,1361.84232284895,30130983.0,0.0,0.0,0.007437912177563059,0.38,0.6759999999999999,,7.216593711174359
KOR,1968,1506.0941595413199,30838302.0,0.0,0.0,0.007437912177563059,0.38,0.6759999999999999,,7.317274929341165
KOR,1969,1686.4929555211302,31544266.0,0.0,0.0,0.007437912177563059,0.38,0.6759999999999999,,7.430406477511736
KOR,1970,1815.0177529679002,32240827.0,0.0,0.0,0.007437912177563059,0.38,0.6759999999999999,103323981.51812191,7.503850527900647
KOR,1971,1965.63873329769,32882704.0,0.0,0.0,0.007437912177563059,0.38,0.6759999999999999,103978865.60889602,7.583572526597722
KOR,1972,2067.0520475835997,33505406.0,0.0,0.0,0.007437912177563059,0.38,0.6759999999999999,106145046.43524551,7.633878739618065
KOR,1973,2331.9429937378,34103149.0,0.0,0.0,0.007437912177563059,0.38,0.6759999999999999,122807479.04784551,7.754457101947666
KOR,1974,2509.2194989638897,34692266.0,0.0,0.0,0.007437912177563059,0.38,0.6759999999999999,129422345.77047172,7.827727027180713
